organism_id,organism_name,species_id,species_name,proteome_id,proteome_name,proteome_source
29442,"Pseudomonas tolaasii",29442,"Pseudomonas tolaasii"
29459,"Brucella melitensis",29459,"Brucella melitensis",224914,"Brucella melitensis bv. 1 str. 16M",uniprot
29461,"Brucella suis (Brucella melitensis bv. Suis)",29461,"Brucella suis (Brucella melitensis bv. Suis)",204722,"Brucella suis 1330 (Brucella suis str. 1330)",uniprot
29477,"Salmonella enterica subsp. enterica serovar Essen",28901,"Salmonella enterica",99287,"Salmonella enterica subsp. enterica serovar Typhimurium str. LT2 (Salmonella enterica subsp. enterica serovar Typhimurium LT2)",uniprot
29491,"Aeromonas salmonicida subsp. salmonicida (Aeromonas salmonicida salmonicida)",645,"Aeromonas salmonicida",382245,"Aeromonas salmonicida subsp. salmonicida A449 (Aeromonas salmonicida subsp. salmonicida str. A449)",uniprot
29518,"Borrelia afzelii",29518,"Borrelia afzelii",390236,"Borrelia afzelii PKo (Borrelia afzelii strain PKo)",uniprot
29519,"Borrelia garinii",29519,"Borrelia garinii",29519,"Borrelia garinii",GenBank
29552,"Acholeplasma axanthum",29552,"Acholeplasma axanthum"
32019,"Campylobacter fetus subsp. fetus (Campylobacter fetus fetus)",196,"Campylobacter fetus",360106,"Campylobacter fetus subsp. fetus 82-40 (Campylobacter fetus subsp. fetus str. 82-40)",uniprot
32022,"Campylobacter jejuni subsp. jejuni (Campylobacter jejuni jejuni)",197,"Campylobacter jejuni",192222,"Campylobacter jejuni subsp. jejuni NCTC 11168 = ATCC 700819 (Campylobacter jejuni subsp. jejuni ATCC 700819 = NCTC 11168)",uniprot
32025,"Helicobacter hepaticus",32025,"Helicobacter hepaticus",235279,"Helicobacter hepaticus ATCC 51449",uniprot
32049,"Synechococcus sp. PCC 7002",32049,"Synechococcus sp. PCC 7002",32049,"Synechococcus sp. PCC 7002",uniprot
33892,"Mycobacterium bovis BCG",1765,"Mycobacterium bovis",233413,"Mycobacterium bovis AF2122/97",uniprot
33894,"Mycobacterium africanum",33894,"Mycobacterium africanum"
33959,"Lactobacillus johnsonii",33959,"Lactobacillus johnsonii"
33972,"Streptococcus sp. 'group C'",33972,"Streptococcus sp. 'group C'"
34051,"Yersinia enterocolitica (type O:3)",630,"Yersinia enterocolitica",393305,"Yersinia enterocolitica subsp. enterocolitica 8081 (Yersinia enterocolitica subsp. enterocolitica str. 8081)",uniprot
34054,"Yersinia enterocolitica (type O:8)",630,"Yersinia enterocolitica",393305,"Yersinia enterocolitica subsp. enterocolitica 8081 (Yersinia enterocolitica subsp. enterocolitica str. 8081)",uniprot
34055,"Yersinia enterocolitica (type O:9)",630,"Yersinia enterocolitica",393305,"Yersinia enterocolitica subsp. enterocolitica 8081 (Yersinia enterocolitica subsp. enterocolitica str. 8081)",uniprot
35788,"Rickettsia africae",35788,"Rickettsia africae",347255,"Rickettsia africae ESF-5",uniprot
35791,"Rickettsia massiliae",35791,"Rickettsia massiliae",416276,"Rickettsia massiliae MTU5 (Rickettsia massiliae strain MTU5)",uniprot
35793,"Rickettsia sibirica",35793,"Rickettsia sibirica",35793,"Rickettsia sibirica",GenBank
35795,"Ehrlichia muris",35795,"Ehrlichia muris"
35802,"Brucella abortus bv. 1 (Brucella abortus 1)",235,"Brucella abortus (Brucella melitensis bv. Abortus)",262698,"Brucella abortus bv. 1 str. 9-941 (Brucella abortus biovar 1 str. 9-941)",uniprot
36470,"Streptococcus sp. 'group A'",36470,"Streptococcus sp. 'group A'"
36809,"Mycobacterium abscessus",36809,"Mycobacterium abscessus",561007,"Mycobacterium abscessus ATCC 19977 (Mycobacterium abscessus strain ATCC 19977)",uniprot
36826,"Clostridium botulinum A",1491,"Clostridium botulinum",441771,"Clostridium botulinum A str. Hall (Clostridium botulinum A strain Hall)",uniprot
36827,"Clostridium botulinum B",1491,"Clostridium botulinum",441771,"Clostridium botulinum A str. Hall (Clostridium botulinum A strain Hall)",uniprot
36828,"Clostridium botulinum C",1491,"Clostridium botulinum",441771,"Clostridium botulinum A str. Hall (Clostridium botulinum A strain Hall)",uniprot
36829,"Clostridium botulinum D",1491,"Clostridium botulinum",441771,"Clostridium botulinum A str. Hall (Clostridium botulinum A strain Hall)",uniprot
36830,"Clostridium botulinum E",1491,"Clostridium botulinum",441771,"Clostridium botulinum A str. Hall (Clostridium botulinum A strain Hall)",uniprot
36831,"Clostridium botulinum F",1491,"Clostridium botulinum",441771,"Clostridium botulinum A str. Hall (Clostridium botulinum A strain Hall)",uniprot
37329,"Nocardia farcinica",37329,"Nocardia farcinica"
37762,"Escherichia coli B",562,"Escherichia coli",83333,"Escherichia coli K-12 (Escherichia coli K12)",uniprot
38289,"Corynebacterium jeikeium",38289,"Corynebacterium jeikeium",306537,"Corynebacterium jeikeium K411 (Corynebacterium jeikeium str. K411)",uniprot
40041,"Streptococcus equi subsp. zooepidemicus (Streptococcus equi zooepidemicus)",1336,"Streptococcus equi",552526,"Streptococcus equi subsp. zooepidemicus MGCS10565 (Streptococcus equi subsp. zooepidemicus str. MGCS10565)",uniprot
40287,"Streptococcus mutans serotype C",1309,"Streptococcus mutans",210007,"Streptococcus mutans UA159",uniprot
40325,"Actinobacillus pleuropneumoniae serovar 1",715,"Actinobacillus pleuropneumoniae",537457,"Actinobacillus pleuropneumoniae serovar 7 str. AP76 (Actinobacillus pleuropneumoniae serovar 7 strain AP76)",uniprot
40480,"Mycoplasma capricolum subsp. capripneumoniae (Mycoplasma capricolum capripneumoniae)",2095,"Mycoplasma capricolum"
41434,"Shigella flexneri 1b",623,"Shigella flexneri",623,"Shigella flexneri",uniprot
41514,"Salmonella enterica subsp. arizonae serovar 62:z4,z23:-",28901,"Salmonella enterica",99287,"Salmonella enterica subsp. enterica serovar Typhimurium str. LT2 (Salmonella enterica subsp. enterica serovar Typhimurium LT2)",uniprot
42862,"Rickettsia felis",42862,"Rickettsia felis",315456,"Rickettsia felis URRWXCal2 (Rickettsia felis strain URRWXCal2)",uniprot
42897,"Shigella flexneri 2a",623,"Shigella flexneri",623,"Shigella flexneri",uniprot
43263,"Pseudomonas alcaligenes",43263,"Pseudomonas alcaligenes"
43304,"Mycobacterium peregrinum",43304,"Mycobacterium peregrinum"
43767,"Rhodococcus equi",43767,"Rhodococcus equi",685727,"Rhodococcus equi 103S (Rhodococcus equi str. 103S)",uniprot
44104,"Vibrio cholerae 569B",666,"Vibrio cholerae",243277,"Vibrio cholerae O1 biovar El Tor str. N16961 (Vibrio cholerae El Tor N16961)",uniprot
44275,"Leptospira interrogans serovar Copenhageni",173,"Leptospira interrogans",189518,"Leptospira interrogans serovar Lai str. 56601",uniprot
44276,"Leptospira interrogans serovar Pomona",173,"Leptospira interrogans",189518,"Leptospira interrogans serovar Lai str. 56601",uniprot
44454,"Mycobacterium avium subsp. avium (Mycobacterium avium avium)",1764,"Mycobacterium avium",262316,"Mycobacterium avium subsp. paratuberculosis K-10 (Mycobacterium avium subsp. paratuberculosis strain K-10)",uniprot
45201,"Mannheimia haemolytica serotype 1",75985,"Mannheimia haemolytica",75985,"Mannheimia haemolytica",GenBank
45888,"Vibrio cholerae O139",666,"Vibrio cholerae",243277,"Vibrio cholerae O1 biovar El Tor str. N16961 (Vibrio cholerae El Tor N16961)",uniprot
46170,"Staphylococcus aureus subsp. aureus (Staphylococcus aureus aureus)",1280,"Staphylococcus aureus",93061,"Staphylococcus aureus subsp. aureus NCTC 8325 (Staphylococcus aureus subsp. aureus str. NCTC 8325)",uniprot
46257,"Pseudomonas avellanae",46257,"Pseudomonas avellanae"
46457,"Cycloclasticus oligotrophus",46457,"Cycloclasticus oligotrophus"
48409,"Salmonella enterica subsp. enterica serovar Virchow",28901,"Salmonella enterica",99287,"Salmonella enterica subsp. enterica serovar Typhimurium str. LT2 (Salmonella enterica subsp. enterica serovar Typhimurium LT2)",uniprot
52769,"Actinomyces gerencseriae",52769,"Actinomyces gerencseriae"
54388,"Salmonella enterica subsp. enterica serovar Paratyphi A",28901,"Salmonella enterica",99287,"Salmonella enterica subsp. enterica serovar Typhimurium str. LT2 (Salmonella enterica subsp. enterica serovar Typhimurium LT2)",uniprot
55601,"Vibrio anguillarum",55601,"Vibrio anguillarum",882102,"Vibrio anguillarum 775 (Vibrio anguillarum str. 775)",uniprot
55883,"Mycobacterium avium-intracellulare",55883,"Mycobacterium avium-intracellulare"
57045,"Salmonella enterica subsp. enterica serovar Paratyphi B",28901,"Salmonella enterica",99287,"Salmonella enterica subsp. enterica serovar Typhimurium str. LT2 (Salmonella enterica subsp. enterica serovar Typhimurium LT2)",uniprot
57678,"Leptospira interrogans serovar Lai",173,"Leptospira interrogans",189518,"Leptospira interrogans serovar Lai str. 56601",uniprot
58095,"Salmonella enterica subsp. enterica serovar Agona",28901,"Salmonella enterica",99287,"Salmonella enterica subsp. enterica serovar Typhimurium str. LT2 (Salmonella enterica subsp. enterica serovar Typhimurium LT2)",uniprot
59202,"Salmonella enterica subsp. salamae",28901,"Salmonella enterica",99287,"Salmonella enterica subsp. enterica serovar Typhimurium str. LT2 (Salmonella enterica subsp. enterica serovar Typhimurium LT2)",uniprot
59203,"Salmonella enterica subsp. arizonae",28901,"Salmonella enterica",99287,"Salmonella enterica subsp. enterica serovar Typhimurium str. LT2 (Salmonella enterica subsp. enterica serovar Typhimurium LT2)",uniprot
59205,"Salmonella enterica subsp. houtenae",28901,"Salmonella enterica",99287,"Salmonella enterica subsp. enterica serovar Typhimurium str. LT2 (Salmonella enterica subsp. enterica serovar Typhimurium LT2)",uniprot
59510,"Pseudomonas syringae pv. pisi",317,"Pseudomonas syringae"
60217,"Shewanella violacea",60217,"Shewanella violacea",637905,"Shewanella violacea DSS12 (Shewanella violacea strain DSS12)",uniprot
62977,"Acinetobacter sp. ADP1 (Acinetobacter baylyi strain ADP1)",62977,"Acinetobacter sp. ADP1 (Acinetobacter baylyi strain ADP1)",62977,"Acinetobacter sp. ADP1 (Acinetobacter baylyi strain ADP1)",uniprot
63363,"Aquifex aeolicus",63363,"Aquifex aeolicus",224324,"Aquifex aeolicus VF5",uniprot
63737,"Nostoc punctiforme PCC 73102 (Nostoc sp. PCC 73102)",272131,"Nostoc punctiforme",63737,"Nostoc punctiforme PCC 73102 (Nostoc sp. PCC 73102)",uniprot
65699,"Neisseria meningitidis serogroup A",487,"Neisseria meningitidis",122586,"Neisseria meningitidis MC58",uniprot
66976,"Legionella pneumophila serogroup 1",446,"Legionella pneumophila",400673,"Legionella pneumophila str. Corby (Legionella pneumophila 'Corby')",uniprot
70803,"Salmonella enterica subsp. enterica serovar Minnesota",28901,"Salmonella enterica",99287,"Salmonella enterica subsp. enterica serovar Typhimurium str. LT2 (Salmonella enterica subsp. enterica serovar Typhimurium LT2)",uniprot
71238,"Pseudomonas sp. G-179",71238,"Pseudomonas sp. G-179"
71421,"Haemophilus influenzae Rd KW20 (Haemophilus influenzae KW20)",727,"Haemophilus influenzae",71421,"Haemophilus influenzae Rd KW20 (Haemophilus influenzae KW20)",uniprot
72590,"Salmonella sp. 'group B'",72590,"Salmonella sp. 'group B'"
74138,"Pseudomonas sp. DJ-12",74138,"Pseudomonas sp. DJ-12"
74569,"Pseudomonas sp. M114",74569,"Pseudomonas sp. M114"
75555,"Salmonella thompson C1",28901,"Salmonella enterica",99287,"Salmonella enterica subsp. enterica serovar Typhimurium str. LT2 (Salmonella enterica subsp. enterica serovar Typhimurium LT2)",uniprot
75985,"Mannheimia haemolytica",75985,"Mannheimia haemolytica",75985,"Mannheimia haemolytica",GenBank
76114,"Aromatoleum aromaticum EbN1 (Aromatoleum aromaticum strain EbN1)",551760,"Aromatoleum aromaticum",76114,"Aromatoleum aromaticum EbN1 (Aromatoleum aromaticum strain EbN1)",uniprot
76869,"Pseudomonas putida GB-1",303,"Pseudomonas putida",351746,"Pseudomonas putida F1 (Pseudomonas putida strain F1)",uniprot
76936,"Helicobacter typhlonius",76936,"Helicobacter typhlonius"
78245,"Xanthobacter autotrophicus Py2 (Xanthobacter autotrophicus str. Py2)",280,"Xanthobacter autotrophicus",78245,"Xanthobacter autotrophicus Py2 (Xanthobacter autotrophicus str. Py2)",uniprot
78331,"Mycobacterium canettii",78331,"Mycobacterium canettii"
80859,"Streptomyces ribosidificus",80859,"Streptomyces ribosidificus"
83167,"Pseudomonas syringae pv. aptata",317,"Pseudomonas syringae"
83331,"Mycobacterium tuberculosis CDC1551",1773,"Mycobacterium tuberculosis",1773,"Mycobacterium tuberculosis",uniprot
83332,"Mycobacterium tuberculosis H37Rv (Mycobacterium tuberculosis str. H37Rv)",1773,"Mycobacterium tuberculosis",1773,"Mycobacterium tuberculosis",uniprot
83333,"Escherichia coli K-12 (Escherichia coli K12)",562,"Escherichia coli",83333,"Escherichia coli K-12 (Escherichia coli K12)",uniprot
83334,"Escherichia coli O157:H7",562,"Escherichia coli",83333,"Escherichia coli K-12 (Escherichia coli K12)",uniprot
83554,"Chlamydia psittaci",83554,"Chlamydia psittaci",331636,"Chlamydophila psittaci 6BC (Chlamydophila psittaci str. 6BC)",uniprot
83555,"Chlamydophila abortus",83555,"Chlamydophila abortus",218497,"Chlamydophila abortus S26/3",uniprot
83558,"Chlamydia pneumoniae",83558,"Chlamydia pneumoniae",83558,"Chlamydia pneumoniae",uniprot
83560,"Chlamydia muridarum (agent of mouse pneumonitis)",83560,"Chlamydia muridarum (agent of mouse pneumonitis)",243161,"Chlamydia muridarum Nigg (Chlamydia muridarum str. Nigg)",uniprot
84590,"Taylorella asinigenitalis",84590,"Taylorella asinigenitalis"
85569,"Salmonella typhimurium DT104 (Salmonella typhimurium str. DT104)",28901,"Salmonella enterica",99287,"Salmonella enterica subsp. enterica serovar Typhimurium str. LT2 (Salmonella enterica subsp. enterica serovar Typhimurium LT2)",uniprot
85962,"Helicobacter pylori 26695 (Helicobacter pylori (strain 26695))",210,"Helicobacter pylori",85962,"Helicobacter pylori 26695 (Helicobacter pylori (strain 26695))",uniprot
85963,"Helicobacter pylori J99 (Helicobacter pylori strain J99)",210,"Helicobacter pylori",85962,"Helicobacter pylori 26695 (Helicobacter pylori (strain 26695))",uniprot
90062,"Leptospira interrogans serovar Icterohaemorrhagiae",173,"Leptospira interrogans",189518,"Leptospira interrogans serovar Lai str. 56601",uniprot
90370,"Salmonella enterica subsp. enterica serovar Typhi",28901,"Salmonella enterica",99287,"Salmonella enterica subsp. enterica serovar Typhimurium str. LT2 (Salmonella enterica subsp. enterica serovar Typhimurium LT2)",uniprot
90371,"Salmonella enterica subsp. enterica serovar Typhimurium",28901,"Salmonella enterica",99287,"Salmonella enterica subsp. enterica serovar Typhimurium str. LT2 (Salmonella enterica subsp. enterica serovar Typhimurium LT2)",uniprot
91465,"Pseudomonas sp. MIS38",91465,"Pseudomonas sp. MIS38"
93058,"Prochlorococcus marinus str. MIT 9202",1219,"Prochlorococcus marinus",167539,"Prochlorococcus marinus subsp. marinus str. CCMP1375",uniprot
93061,"Staphylococcus aureus subsp. aureus NCTC 8325 (Staphylococcus aureus subsp. aureus str. NCTC 8325)",1280,"Staphylococcus aureus",93061,"Staphylococcus aureus subsp. aureus NCTC 8325 (Staphylococcus aureus subsp. aureus str. NCTC 8325)",uniprot
93062,"Staphylococcus aureus subsp. aureus COL",1280,"Staphylococcus aureus",93061,"Staphylococcus aureus subsp. aureus NCTC 8325 (Staphylococcus aureus subsp. aureus str. NCTC 8325)",uniprot
94043,"Leptospira sp. Akiyami A",94043,"Leptospira sp. Akiyami A"
96045,"Nocardia uniformis subsp. tsuyamanensis",53432,"Nocardia uniformis"
96241,"Bacillus subtilis subsp. spizizenii",1423,"Bacillus subtilis",224308,"Bacillus subtilis subsp. subtilis str. 168",uniprot
98360,"Salmonella enterica subsp. enterica serovar Dublin",28901,"Salmonella enterica",99287,"Salmonella enterica subsp. enterica serovar Typhimurium str. LT2 (Salmonella enterica subsp. enterica serovar Typhimurium LT2)",uniprot
99287,"Salmonella enterica subsp. enterica serovar Typhimurium str. LT2 (Salmonella enterica subsp. enterica serovar Typhimurium LT2)",28901,"Salmonella enterica",99287,"Salmonella enterica subsp. enterica serovar Typhimurium str. LT2 (Salmonella enterica subsp. enterica serovar Typhimurium LT2)",uniprot
100226,"Streptomyces coelicolor A3(2)",1902,"Streptomyces coelicolor",100226,"Streptomyces coelicolor A3(2)",uniprot
102617,"Helicobacter pylori SS1",210,"Helicobacter pylori",85962,"Helicobacter pylori 26695 (Helicobacter pylori (strain 26695))",uniprot
102618,"Helicobacter pylori NCTC 11637 = CCUG 17874 (Helicobacter pylori CCUG 17874 = NCTC 11637)",210,"Helicobacter pylori",85962,"Helicobacter pylori 26695 (Helicobacter pylori (strain 26695))",uniprot
102862,"Proteus penneri",102862,"Proteus penneri"
105751,"Aeromonas bestiarum",105751,"Aeromonas bestiarum"
106588,"Pseudoflavonifractor capillosus",106588,"Pseudoflavonifractor capillosus"
106799,"Neisseria sp. Z6811",106799,"Neisseria sp. Z6811"
107819,"Clostridium perfringens D",1502,"Clostridium perfringens",195103,"Clostridium perfringens ATCC 13124 (Clostridium perfringens strain ATCC 13124)",uniprot
115711,"Chlamydophila pneumoniae AR39",83558,"Chlamydia pneumoniae",83558,"Chlamydia pneumoniae",uniprot
115713,"Chlamydophila pneumoniae CWL029",83558,"Chlamydia pneumoniae",83558,"Chlamydia pneumoniae",uniprot
119602,"Streptococcus dysgalactiae subsp. equisimilis",1334,"Streptococcus dysgalactiae",486410,"Streptococcus dysgalactiae subsp. equisimilis GGS_124 (Streptococcus dysgalactiae subsp. equisimilis str. GGS_124)",uniprot
119856,"Francisella tularensis subsp. tularensis",263,"Francisella tularensis",177416,"Francisella tularensis subsp. tularensis SCHU S4 (Francisella tularensis subsp. tularensis str. SCHU S4)",uniprot
119912,"Salmonella enterica subsp. enterica serovar Choleraesuis",28901,"Salmonella enterica",99287,"Salmonella enterica subsp. enterica serovar Typhimurium str. LT2 (Salmonella enterica subsp. enterica serovar Typhimurium LT2)",uniprot
122586,"Neisseria meningitidis MC58",487,"Neisseria meningitidis",122586,"Neisseria meningitidis MC58",uniprot
123833,"Haemophilus influenzae ATCC 9833",727,"Haemophilus influenzae",71421,"Haemophilus influenzae Rd KW20 (Haemophilus influenzae KW20)",uniprot
127906,"Vibrio cholerae O1",666,"Vibrio cholerae",243277,"Vibrio cholerae O1 biovar El Tor str. N16961 (Vibrio cholerae El Tor N16961)",uniprot
128936,"Bacillus thuringiensis serovar japonensis",1428,"Bacillus thuringiensis",281309,"Bacillus thuringiensis serovar konkukian str. 97-27 (Bacillus thuringiensis serovar konkukian 97-27)",uniprot
129138,"Pseudomonas syringae pv. morsprunorum",47877,"Pseudomonas amygdali"
129140,"Pseudomonas syringae pv. tagetis",251699,"Pseudomonas syringae group genomosp. 7"
134537,"Burkholderia fungorum",134537,"Burkholderia fungorum"
135720,"Neisseria meningitidis serogroup C",487,"Neisseria meningitidis",122586,"Neisseria meningitidis MC58",uniprot
142058,"Anaplasma ovis",142058,"Anaplasma ovis"
144549,"Mycobacterium fortuitum subsp. fortuitum",1766,"Mycobacterium fortuitum"
